step,x,y,goal_x,goal_y
1,-0.002,-0.000,-44.800,-7.000
2,-0.005,-0.001,-44.800,-7.000
3,-0.010,-0.002,-44.800,-7.000
4,-0.017,-0.003,-44.800,-7.000
5,-0.026,-0.004,-44.800,-7.000
6,-0.036,-0.006,-44.800,-7.000
7,-0.048,-0.007,-44.800,-7.000
8,-0.062,-0.010,-44.800,-7.000
9,-0.077,-0.012,-44.800,-7.000
10,-0.094,-0.015,-44.800,-7.000
11,-0.113,-0.018,-44.800,-7.000
12,-0.133,-0.021,-44.800,-7.000
13,-0.152,-0.024,-44.800,-7.000
14,-0.172,-0.027,-44.800,-7.000
15,-0.191,-0.030,-44.800,-7.000
16,-0.211,-0.033,-44.800,-7.000
17,-0.231,-0.036,-44.800,-7.000
18,-0.250,-0.039,-44.800,-7.000
19,-0.270,-0.042,-44.800,-7.000
20,-0.290,-0.045,-44.800,-7.000
21,-0.309,-0.048,-44.800,-7.000
22,-0.329,-0.051,-44.800,-7.000
23,-0.348,-0.054,-44.800,-7.000
24,-0.368,-0.057,-44.800,-7.000
25,-0.388,-0.061,-44.800,-7.000
26,-0.407,-0.064,-44.800,-7.000
27,-0.427,-0.067,-44.800,-7.000
28,-0.446,-0.070,-44.800,-7.000
29,-0.466,-0.073,-44.800,-7.000
30,-0.485,-0.076,-44.800,-7.000
31,-0.503,-0.079,-44.800,-7.000
32,-0.519,-0.083,-44.800,-7.000
33,-0.535,-0.087,-44.800,-7.000
34,-0.552,-0.088,-44.800,-7.000
35,-0.568,-0.090,-44.800,-7.000
36,-0.584,-0.093,-44.800,-7.000
37,-0.602,-0.095,-44.800,-7.000
38,-0.621,-0.098,-44.800,-7.000
39,-0.641,-0.101,-44.800,-7.000
40,-0.661,-0.103,-44.800,-7.000
41,-0.679,-0.104,-44.800,-7.000
42,-0.695,-0.105,-44.800,-7.000
43,-0.713,-0.105,-44.800,-7.000
44,-0.732,-0.106,-44.800,-7.000
45,-0.752,-0.107,-44.800,-7.000
46,-0.772,-0.108,-44.800,-7.000
47,-0.792,-0.108,-44.800,-7.000
48,-0.812,-0.109,-44.800,-7.000
49,-0.831,-0.110,-44.800,-7.000
50,-0.851,-0.111,-44.800,-7.000
51,-0.871,-0.112,-44.800,-7.000
52,-0.891,-0.113,-44.800,-7.000
53,-0.911,-0.114,-44.800,-7.000
54,-0.931,-0.114,-44.800,-7.000
55,-0.950,-0.115,-44.800,-7.000
56,-0.970,-0.116,-44.800,-7.000
57,-0.990,-0.117,-44.800,-7.000
58,-1.010,-0.118,-44.800,-7.000
59,-1.030,-0.119,-44.800,-7.000
60,-1.050,-0.119,-44.800,-7.000
61,-1.069,-0.120,-44.800,-7.000
62,-1.089,-0.121,-44.800,-7.000
63,-1.109,-0.122,-44.800,-7.000
64,-1.129,-0.123,-44.800,-7.000
65,-1.149,-0.124,-44.800,-7.000
66,-1.169,-0.124,-44.800,-7.000
67,-1.188,-0.125,-44.800,-7.000
68,-1.208,-0.126,-44.800,-7.000
69,-1.228,-0.127,-44.800,-7.000
70,-1.248,-0.128,-44.800,-7.000
71,-1.268,-0.129,-44.800,-7.000
72,-1.288,-0.129,-44.800,-7.000
73,-1.307,-0.130,-44.800,-7.000
74,-1.327,-0.131,-44.800,-7.000
75,-1.347,-0.132,-44.800,-7.000
76,-1.367,-0.133,-44.800,-7.000
77,-1.387,-0.134,-44.800,-7.000
78,-1.407,-0.135,-44.800,-7.000
79,-1.427,-0.135,-44.800,-7.000
80,-1.446,-0.136,-44.800,-7.000
81,-1.466,-0.137,-44.800,-7.000
82,-1.486,-0.138,-44.800,-7.000
83,-1.506,-0.139,-44.800,-7.000
84,-1.526,-0.140,-44.800,-7.000
85,-1.546,-0.140,-44.800,-7.000
86,-1.565,-0.141,-44.800,-7.000
87,-1.585,-0.142,-44.800,-7.000
88,-1.605,-0.143,-44.800,-7.000
89,-1.625,-0.144,-44.800,-7.000
90,-1.645,-0.145,-44.800,-7.000
91,-1.665,-0.145,-44.800,-7.000
92,-1.684,-0.146,-44.800,-7.000
93,-1.704,-0.147,-44.800,-7.000
94,-1.724,-0.148,-44.800,-7.000
95,-1.744,-0.149,-44.800,-7.000
96,-1.764,-0.150,-44.800,-7.000
97,-1.784,-0.150,-44.800,-7.000
98,-1.803,-0.151,-44.800,-7.000
99,-1.823,-0.152,-44.800,-7.000
100,-1.843,-0.153,-44.800,-7.000
101,-1.863,-0.154,-44.800,-7.000
102,-1.883,-0.155,-44.800,-7.000
103,-1.903,-0.155,-44.800,-7.000
104,-1.922,-0.156,-44.800,-7.000
105,-1.942,-0.157,-44.800,-7.000
106,-1.962,-0.158,-44.800,-7.000
107,-1.982,-0.159,-44.800,-7.000
108,-2.002,-0.160,-44.800,-7.000
109,-2.022,-0.161,-44.800,-7.000
110,-2.042,-0.161,-44.800,-7.000
111,-2.061,-0.162,-44.800,-7.000
112,-2.081,-0.163,-44.800,-7.000
113,-2.101,-0.164,-44.800,-7.000
114,-2.121,-0.165,-44.800,-7.000
115,-2.141,-0.166,-44.800,-7.000
116,-2.161,-0.166,-44.800,-7.000
117,-2.180,-0.167,-44.800,-7.000
118,-2.200,-0.168,-44.800,-7.000
119,-2.220,-0.169,-44.800,-7.000
120,-2.240,-0.170,-44.800,-7.000
121,-2.260,-0.171,-44.800,-7.000
122,-2.280,-0.171,-44.800,-7.000
123,-2.299,-0.172,-44.800,-7.000
124,-2.319,-0.173,-44.800,-7.000
125,-2.339,-0.174,-44.800,-7.000
126,-2.359,-0.175,-44.800,-7.000
127,-2.379,-0.176,-44.800,-7.000
128,-2.399,-0.176,-44.800,-7.000
129,-2.418,-0.177,-44.800,-7.000
130,-2.438,-0.178,-44.800,-7.000
131,-2.458,-0.179,-44.800,-7.000
132,-2.478,-0.180,-44.800,-7.000
133,-2.498,-0.181,-44.800,-7.000
134,-2.518,-0.182,-44.800,-7.000
135,-2.537,-0.182,-44.800,-7.000
136,-2.557,-0.183,-44.800,-7.000
137,-2.577,-0.184,-44.800,-7.000
138,-2.597,-0.185,-44.800,-7.000
139,-2.617,-0.186,-44.800,-7.000
140,-2.637,-0.187,-44.800,-7.000
141,-2.657,-0.187,-44.800,-7.000
142,-2.676,-0.188,-44.800,-7.000
143,-2.696,-0.189,-44.800,-7.000
144,-2.716,-0.190,-44.800,-7.000
145,-2.736,-0.191,-44.800,-7.000
146,-2.756,-0.192,-44.800,-7.000
147,-2.776,-0.192,-44.800,-7.000
148,-2.795,-0.193,-44.800,-7.000
149,-2.815,-0.194,-44.800,-7.000
150,-2.835,-0.195,-44.800,-7.000
151,-2.855,-0.196,-44.800,-7.000
152,-2.875,-0.197,-44.800,-7.000
153,-2.895,-0.197,-44.800,-7.000
154,-2.914,-0.198,-44.800,-7.000
155,-2.934,-0.199,-44.800,-7.000
156,-2.954,-0.200,-44.800,-7.000
157,-2.974,-0.201,-44.800,-7.000
158,-2.994,-0.202,-44.800,-7.000
159,-3.014,-0.202,-44.800,-7.000
160,-3.033,-0.203,-44.800,-7.000
161,-3.053,-0.204,-44.800,-7.000
162,-3.073,-0.205,-44.800,-7.000
163,-3.093,-0.206,-44.800,-7.000
164,-3.113,-0.207,-44.800,-7.000
165,-3.133,-0.208,-44.800,-7.000
166,-3.152,-0.208,-44.800,-7.000
167,-3.172,-0.209,-44.800,-7.000
168,-3.192,-0.210,-44.800,-7.000
169,-3.212,-0.211,-44.800,-7.000
170,-3.232,-0.212,-44.800,-7.000
171,-3.252,-0.213,-44.800,-7.000
172,-3.272,-0.213,-44.800,-7.000
173,-3.291,-0.214,-44.800,-7.000
174,-3.311,-0.215,-44.800,-7.000
175,-3.331,-0.216,-44.800,-7.000
176,-3.351,-0.217,-44.800,-7.000
177,-3.371,-0.218,-44.800,-7.000
178,-3.391,-0.218,-44.800,-7.000
179,-3.410,-0.219,-44.800,-7.000
180,-3.430,-0.220,-44.800,-7.000
181,-3.450,-0.221,-44.800,-7.000
182,-3.470,-0.222,-44.800,-7.000
183,-3.490,-0.223,-44.800,-7.000
184,-3.510,-0.223,-44.800,-7.000
185,-3.529,-0.224,-44.800,-7.000
186,-3.549,-0.225,-44.800,-7.000
187,-3.569,-0.226,-44.800,-7.000
188,-3.589,-0.227,-44.800,-7.000
189,-3.609,-0.228,-44.800,-7.000
190,-3.629,-0.228,-44.800,-7.000
191,-3.648,-0.229,-44.800,-7.000
192,-3.668,-0.230,-44.800,-7.000
193,-3.688,-0.231,-44.800,-7.000
194,-3.708,-0.232,-44.800,-7.000
195,-3.728,-0.233,-44.800,-7.000
196,-3.748,-0.234,-44.800,-7.000
197,-3.767,-0.234,-44.800,-7.000
198,-3.787,-0.235,-44.800,-7.000
199,-3.807,-0.236,-44.800,-7.000
200,-3.827,-0.237,-44.800,-7.000
201,-3.847,-0.238,-44.800,-7.000
202,-3.867,-0.239,-44.800,-7.000
203,-3.886,-0.239,-44.800,-7.000
204,-3.906,-0.240,-44.800,-7.000
205,-3.926,-0.241,-44.800,-7.000
206,-3.946,-0.242,-44.800,-7.000
207,-3.966,-0.243,-44.800,-7.000
208,-3.986,-0.244,-44.800,-7.000
209,-4.005,-0.244,-44.800,-7.000
210,-4.025,-0.245,-44.800,-7.000
211,-4.045,-0.246,-44.800,-7.000
212,-4.065,-0.247,-44.800,-7.000
213,-4.085,-0.248,-44.800,-7.000
214,-4.105,-0.249,-44.800,-7.000
215,-4.125,-0.249,-44.800,-7.000
216,-4.144,-0.250,-44.800,-7.000
217,-4.164,-0.251,-44.800,-7.000
218,-4.184,-0.252,-44.800,-7.000
219,-4.204,-0.253,-44.800,-7.000
220,-4.224,-0.254,-44.800,-7.000
221,-4.244,-0.254,-44.800,-7.000
222,-4.263,-0.255,-44.800,-7.000
223,-4.283,-0.256,-44.800,-7.000
224,-4.303,-0.257,-44.800,-7.000
225,-4.323,-0.258,-44.800,-7.000
226,-4.343,-0.259,-44.800,-7.000
227,-4.363,-0.260,-44.800,-7.000
228,-4.382,-0.260,-44.800,-7.000
229,-4.402,-0.261,-44.800,-7.000
230,-4.422,-0.262,-44.800,-7.000
231,-4.442,-0.263,-44.800,-7.000
232,-4.462,-0.264,-44.800,-7.000
233,-4.482,-0.265,-44.800,-7.000
234,-4.501,-0.265,-44.800,-7.000
235,-4.521,-0.266,-44.800,-7.000
236,-4.541,-0.267,-44.800,-7.000
237,-4.561,-0.268,-44.800,-7.000
238,-4.581,-0.269,-44.800,-7.000
239,-4.601,-0.270,-44.800,-7.000
240,-4.620,-0.270,-44.800,-7.000
241,-4.640,-0.271,-44.800,-7.000
242,-4.660,-0.272,-44.800,-7.000
243,-4.680,-0.273,-44.800,-7.000
244,-4.700,-0.274,-44.800,-7.000
245,-4.720,-0.275,-44.800,-7.000
246,-4.739,-0.275,-44.800,-7.000
247,-4.759,-0.276,-44.800,-7.000
248,-4.779,-0.277,-44.800,-7.000
249,-4.799,-0.278,-44.800,-7.000
250,-4.819,-0.279,-44.800,-7.000
251,-4.839,-0.280,-44.800,-7.000
252,-4.859,-0.281,-44.800,-7.000
253,-4.878,-0.281,-44.800,-7.000
254,-4.898,-0.282,-44.800,-7.000
255,-4.918,-0.283,-44.800,-7.000
256,-4.938,-0.284,-44.800,-7.000
257,-4.958,-0.285,-44.800,-7.000
258,-4.977,-0.286,-44.800,-7.000
259,-4.997,-0.286,-44.800,-7.000
260,-5.017,-0.287,-44.800,-7.000
261,-5.037,-0.288,-44.800,-7.000
262,-5.057,-0.289,-44.800,-7.000
263,-5.077,-0.290,-44.800,-7.000
264,-5.096,-0.291,-44.800,-7.000
265,-5.116,-0.291,-44.800,-7.000
266,-5.136,-0.292,-44.800,-7.000
267,-5.156,-0.293,-44.800,-7.000
268,-5.176,-0.294,-44.800,-7.000
269,-5.195,-0.295,-44.800,-7.000
270,-5.215,-0.296,-44.800,-7.000
271,-5.235,-0.296,-44.800,-7.000
272,-5.255,-0.297,-44.800,-7.000
273,-5.275,-0.298,-44.800,-7.000
274,-5.294,-0.299,-44.800,-7.000
275,-5.314,-0.300,-44.800,-7.000
276,-5.334,-0.301,-44.800,-7.000
277,-5.354,-0.301,-44.800,-7.000
278,-5.374,-0.302,-44.800,-7.000
279,-5.393,-0.303,-44.800,-7.000
280,-5.413,-0.304,-44.800,-7.000
281,-5.433,-0.305,-44.800,-7.000
282,-5.453,-0.306,-44.800,-7.000
283,-5.473,-0.306,-44.800,-7.000
284,-5.492,-0.307,-44.800,-7.000
285,-5.512,-0.308,-44.800,-7.000
286,-5.532,-0.309,-44.800,-7.000
287,-5.552,-0.310,-44.800,-7.000
288,-5.572,-0.311,-44.800,-7.000
289,-5.591,-0.311,-44.800,-7.000
290,-5.611,-0.312,-44.800,-7.000
291,-5.631,-0.313,-44.800,-7.000
292,-5.651,-0.314,-44.800,-7.000
293,-5.671,-0.315,-44.800,-7.000
294,-5.690,-0.316,-44.800,-7.000
295,-5.710,-0.316,-44.800,-7.000
296,-5.730,-0.317,-44.800,-7.000
297,-5.750,-0.318,-44.800,-7.000
298,-5.770,-0.319,-44.800,-7.000
299,-5.789,-0.320,-44.800,-7.000
300,-5.809,-0.321,-44.800,-7.000
301,-5.829,-0.321,-44.800,-7.000
302,-5.849,-0.322,-44.800,-7.000
303,-5.869,-0.323,-44.800,-7.000
304,-5.888,-0.324,-44.800,-7.000
305,-5.908,-0.325,-44.800,-7.000
306,-5.928,-0.326,-44.800,-7.000
307,-5.948,-0.326,-44.800,-7.000
308,-5.968,-0.327,-44.800,-7.000
309,-5.987,-0.328,-44.800,-7.000
310,-6.007,-0.329,-44.800,-7.000
311,-6.027,-0.330,-44.800,-7.000
312,-6.047,-0.331,-44.800,-7.000
313,-6.066,-0.331,-44.800,-7.000
314,-6.086,-0.332,-44.800,-7.000
315,-6.106,-0.333,-44.800,-7.000
316,-6.126,-0.334,-44.800,-7.000
317,-6.146,-0.335,-44.800,-7.000
318,-6.165,-0.336,-44.800,-7.000
319,-6.185,-0.336,-44.800,-7.000
320,-6.205,-0.337,-44.800,-7.000
321,-6.225,-0.338,-44.800,-7.000
322,-6.245,-0.339,-44.800,-7.000
323,-6.264,-0.340,-44.800,-7.000
324,-6.284,-0.341,-44.800,-7.000
325,-6.304,-0.342,-44.800,-7.000
326,-6.324,-0.342,-44.800,-7.000
327,-6.344,-0.343,-44.800,-7.000
328,-6.363,-0.344,-44.800,-7.000
329,-6.383,-0.345,-44.800,-7.000
330,-6.403,-0.346,-44.800,-7.000
331,-6.423,-0.347,-44.800,-7.000
332,-6.443,-0.347,-44.800,-7.000
333,-6.462,-0.348,-44.800,-7.000
334,-6.482,-0.349,-44.800,-7.000
335,-6.502,-0.350,-44.800,-7.000
336,-6.522,-0.351,-44.800,-7.000
337,-6.542,-0.352,-44.800,-7.000
338,-6.561,-0.352,-44.800,-7.000
339,-6.581,-0.353,-44.800,-7.000
340,-6.601,-0.354,-44.800,-7.000
341,-6.621,-0.355,-44.800,-7.000
342,-6.641,-0.356,-44.800,-7.000
343,-6.660,-0.357,-44.800,-7.000
344,-6.680,-0.357,-44.800,-7.000
345,-6.700,-0.358,-44.800,-7.000
346,-6.720,-0.359,-44.800,-7.000
347,-6.739,-0.360,-44.800,-7.000
348,-6.759,-0.361,-44.800,-7.000
349,-6.779,-0.362,-44.800,-7.000
350,-6.799,-0.362,-44.800,-7.000
351,-6.819,-0.363,-44.800,-7.000
352,-6.838,-0.364,-44.800,-7.000
353,-6.858,-0.365,-44.800,-7.000
354,-6.878,-0.366,-44.800,-7.000
355,-6.898,-0.367,-44.800,-7.000
356,-6.917,-0.367,-44.800,-7.000
357,-6.937,-0.368,-44.800,-7.000
358,-6.957,-0.369,-44.800,-7.000
359,-6.977,-0.370,-44.800,-7.000
360,-6.997,-0.371,-44.800,-7.000
361,-7.016,-0.372,-44.800,-7.000
362,-7.036,-0.372,-44.800,-7.000
363,-7.056,-0.373,-44.800,-7.000
364,-7.076,-0.374,-44.800,-7.000
365,-7.095,-0.375,-44.800,-7.000
366,-7.115,-0.376,-44.800,-7.000
367,-7.135,-0.377,-44.800,-7.000
368,-7.155,-0.377,-44.800,-7.000
369,-7.174,-0.378,-44.800,-7.000
370,-7.194,-0.379,-44.800,-7.000
371,-7.214,-0.380,-44.800,-7.000
372,-7.233,-0.381,-44.800,-7.000
373,-7.253,-0.382,-44.800,-7.000
374,-7.273,-0.382,-44.800,-7.000
375,-7.293,-0.383,-44.800,-7.000
376,-7.312,-0.384,-44.800,-7.000
377,-7.332,-0.385,-44.800,-7.000
378,-7.352,-0.386,-44.800,-7.000
379,-7.371,-0.387,-44.800,-7.000
380,-7.391,-0.387,-44.800,-7.000
381,-7.411,-0.388,-44.800,-7.000
382,-7.431,-0.389,-44.800,-7.000
383,-7.450,-0.390,-44.800,-7.000
384,-7.470,-0.391,-44.800,-7.000
385,-7.490,-0.392,-44.800,-7.000
386,-7.509,-0.392,-44.800,-7.000
387,-7.529,-0.393,-44.800,-7.000
388,-7.549,-0.394,-44.800,-7.000
389,-7.569,-0.395,-44.800,-7.000
390,-7.588,-0.396,-44.800,-7.000
391,-7.608,-0.397,-44.800,-7.000
392,-7.628,-0.398,-44.800,-7.000
393,-7.648,-0.398,-44.800,-7.000
394,-7.667,-0.399,-44.800,-7.000
395,-7.687,-0.400,-44.800,-7.000
396,-7.707,-0.401,-44.800,-7.000
397,-7.726,-0.402,-44.800,-7.000
398,-7.746,-0.403,-44.800,-7.000
399,-7.766,-0.403,-44.800,-7.000
400,-7.786,-0.404,-44.800,-7.000
401,-7.805,-0.405,-44.800,-7.000
402,-7.825,-0.406,-44.800,-7.000
403,-7.845,-0.407,-44.800,-7.000
404,-7.864,-0.408,-44.800,-7.000
405,-7.884,-0.408,-44.800,-7.000
406,-7.904,-0.409,-44.800,-7.000
407,-7.924,-0.410,-44.800,-7.000
408,-7.943,-0.411,-44.800,-7.000
409,-7.963,-0.412,-44.800,-7.000
410,-7.983,-0.413,-44.800,-7.000
411,-8.003,-0.413,-44.800,-7.000
412,-8.022,-0.414,-44.800,-7.000
413,-8.042,-0.415,-44.800,-7.000
414,-8.062,-0.416,-44.800,-7.000
415,-8.081,-0.417,-44.800,-7.000
416,-8.101,-0.418,-44.800,-7.000
417,-8.121,-0.418,-44.800,-7.000
418,-8.141,-0.419,-44.800,-7.000
419,-8.160,-0.420,-44.800,-7.000
420,-8.180,-0.421,-44.800,-7.000
421,-8.200,-0.422,-44.800,-7.000
422,-8.219,-0.423,-44.800,-7.000
423,-8.239,-0.423,-44.800,-7.000
424,-8.259,-0.424,-44.800,-7.000
425,-8.279,-0.425,-44.800,-7.000
426,-8.298,-0.426,-44.800,-7.000
427,-8.318,-0.427,-44.800,-7.000
428,-8.338,-0.428,-44.800,-7.000
429,-8.357,-0.428,-44.800,-7.000
430,-8.377,-0.429,-44.800,-7.000
431,-8.397,-0.430,-44.800,-7.000
432,-8.417,-0.431,-44.800,-7.000
433,-8.436,-0.432,-44.800,-7.000
434,-8.456,-0.433,-44.800,-7.000
435,-8.476,-0.433,-44.800,-7.000
436,-8.495,-0.434,-44.800,-7.000
437,-8.515,-0.435,-44.800,-7.000
438,-8.535,-0.436,-44.800,-7.000
439,-8.554,-0.437,-44.800,-7.000
440,-8.574,-0.438,-44.800,-7.000
441,-8.594,-0.438,-44.800,-7.000
442,-8.614,-0.439,-44.800,-7.000
443,-8.633,-0.440,-44.800,-7.000
444,-8.653,-0.441,-44.800,-7.000
445,-8.673,-0.442,-44.800,-7.000
446,-8.692,-0.443,-44.800,-7.000
447,-8.712,-0.444,-44.800,-7.000
448,-8.732,-0.444,-44.800,-7.000
449,-8.751,-0.445,-44.800,-7.000
450,-8.771,-0.446,-44.800,-7.000
451,-8.791,-0.447,-44.800,-7.000
452,-8.811,-0.448,-44.800,-7.000
453,-8.830,-0.449,-44.800,-7.000
454,-8.850,-0.449,-44.800,-7.000
455,-8.870,-0.450,-44.800,-7.000
456,-8.889,-0.451,-44.800,-7.000
457,-8.909,-0.452,-44.800,-7.000
458,-8.929,-0.453,-44.800,-7.000
459,-8.949,-0.454,-44.800,-7.000
460,-8.968,-0.454,-44.800,-7.000
461,-8.988,-0.455,-44.800,-7.000
462,-9.008,-0.456,-44.800,-7.000
463,-9.028,-0.457,-44.800,-7.000
464,-9.047,-0.458,-44.800,-7.000
465,-9.067,-0.459,-44.800,-7.000
466,-9.087,-0.459,-44.800,-7.000
467,-9.106,-0.460,-44.800,-7.000
468,-9.126,-0.461,-44.800,-7.000
469,-9.146,-0.462,-44.800,-7.000
470,-9.166,-0.463,-44.800,-7.000
471,-9.186,-0.464,-44.800,-7.000
472,-9.205,-0.464,-44.800,-7.000
473,-9.225,-0.465,-44.800,-7.000
474,-9.245,-0.466,-44.800,-7.000
475,-9.265,-0.467,-44.800,-7.000
476,-9.284,-0.468,-44.800,-7.000
477,-9.304,-0.468,-44.800,-7.000
478,-9.324,-0.469,-44.800,-7.000
479,-9.344,-0.470,-44.800,-7.000
480,-9.364,-0.471,-44.800,-7.000
481,-9.383,-0.472,-44.800,-7.000
482,-9.403,-0.473,-44.800,-7.000
483,-9.423,-0.473,-44.800,-7.000
484,-9.443,-0.474,-44.800,-7.000
485,-9.462,-0.475,-44.800,-7.000
486,-9.482,-0.476,-44.800,-7.000
487,-9.502,-0.477,-44.800,-7.000
488,-9.522,-0.478,-44.800,-7.000
489,-9.541,-0.478,-44.800,-7.000
490,-9.561,-0.479,-44.800,-7.000
491,-9.581,-0.480,-44.800,-7.000
492,-9.601,-0.481,-44.800,-7.000
493,-9.621,-0.482,-44.800,-7.000
494,-9.640,-0.483,-44.800,-7.000
495,-9.660,-0.483,-44.800,-7.000
496,-9.680,-0.484,-44.800,-7.000
497,-9.700,-0.485,-44.800,-7.000
498,-9.719,-0.486,-44.800,-7.000
499,-9.739,-0.487,-44.800,-7.000
500,-9.759,-0.487,-44.800,-7.000
501,-9.779,-0.488,-44.800,-7.000
502,-9.799,-0.489,-44.800,-7.000
503,-9.818,-0.490,-44.800,-7.000
504,-9.838,-0.491,-44.800,-7.000
505,-9.858,-0.492,-44.800,-7.000
506,-9.878,-0.492,-44.800,-7.000
507,-9.897,-0.493,-44.800,-7.000
508,-9.917,-0.494,-44.800,-7.000
509,-9.937,-0.495,-44.800,-7.000
510,-9.957,-0.496,-44.800,-7.000
511,-9.977,-0.497,-44.800,-7.000
512,-9.996,-0.497,-44.800,-7.000
513,-10.016,-0.498,-44.800,-7.000
514,-10.036,-0.499,-44.800,-7.000
515,-10.056,-0.500,-44.800,-7.000
516,-10.075,-0.501,-44.800,-7.000
517,-10.095,-0.502,-44.800,-7.000
518,-10.115,-0.502,-44.800,-7.000
519,-10.135,-0.503,-44.800,-7.000
520,-10.154,-0.504,-44.800,-7.000
521,-10.174,-0.505,-44.800,-7.000
522,-10.194,-0.506,-44.800,-7.000
523,-10.214,-0.507,-44.800,-7.000
524,-10.234,-0.507,-44.800,-7.000
525,-10.253,-0.508,-44.800,-7.000
526,-10.273,-0.509,-44.800,-7.000
527,-10.293,-0.510,-44.800,-7.000
528,-10.313,-0.511,-44.800,-7.000
529,-10.332,-0.511,-44.800,-7.000
530,-10.352,-0.512,-44.800,-7.000
531,-10.372,-0.513,-44.800,-7.000
532,-10.392,-0.514,-44.800,-7.000
533,-10.412,-0.515,-44.800,-7.000
534,-10.431,-0.516,-44.800,-7.000
535,-10.451,-0.516,-44.800,-7.000
536,-10.471,-0.517,-44.800,-7.000
537,-10.491,-0.518,-44.800,-7.000
538,-10.510,-0.519,-44.800,-7.000
539,-10.530,-0.520,-44.800,-7.000
540,-10.550,-0.521,-44.800,-7.000
541,-10.570,-0.521,-44.800,-7.000
542,-10.589,-0.522,-44.800,-7.000
543,-10.609,-0.523,-44.800,-7.000
544,-10.629,-0.524,-44.800,-7.000
545,-10.649,-0.525,-44.800,-7.000
546,-10.668,-0.525,-44.800,-7.000
547,-10.688,-0.526,-44.800,-7.000
548,-10.708,-0.527,-44.800,-7.000
549,-10.728,-0.528,-44.800,-7.000
550,-10.747,-0.529,-44.800,-7.000
551,-10.767,-0.530,-44.800,-7.000
552,-10.787,-0.530,-44.800,-7.000
553,-10.807,-0.531,-44.800,-7.000
554,-10.826,-0.532,-44.800,-7.000
555,-10.846,-0.533,-44.800,-7.000
556,-10.866,-0.534,-44.800,-7.000
557,-10.886,-0.535,-44.800,-7.000
558,-10.906,-0.535,-44.800,-7.000
559,-10.925,-0.536,-44.800,-7.000
560,-10.945,-0.537,-44.800,-7.000
561,-10.965,-0.538,-44.800,-7.000
562,-10.985,-0.539,-44.800,-7.000
563,-11.005,-0.539,-44.800,-7.000
564,-11.024,-0.540,-44.800,-7.000
565,-11.044,-0.541,-44.800,-7.000
566,-11.064,-0.542,-44.800,-7.000
567,-11.084,-0.543,-44.800,-7.000
568,-11.103,-0.543,-44.800,-7.000
569,-11.123,-0.544,-44.800,-7.000
570,-11.143,-0.545,-44.800,-7.000
571,-11.163,-0.546,-44.800,-7.000
572,-11.183,-0.547,-44.800,-7.000
573,-11.203,-0.547,-44.800,-7.000
574,-11.222,-0.548,-44.800,-7.000
575,-11.242,-0.549,-44.800,-7.000
576,-11.262,-0.550,-44.800,-7.000
577,-11.282,-0.551,-44.800,-7.000
578,-11.302,-0.551,-44.800,-7.000
579,-11.322,-0.552,-44.800,-7.000
580,-11.341,-0.553,-44.800,-7.000
581,-11.361,-0.554,-44.800,-7.000
582,-11.381,-0.554,-44.800,-7.000
583,-11.401,-0.555,-44.800,-7.000
584,-11.421,-0.556,-44.800,-7.000
585,-11.441,-0.557,-44.800,-7.000
586,-11.460,-0.558,-44.800,-7.000
587,-11.480,-0.558,-44.800,-7.000
588,-11.500,-0.559,-44.800,-7.000
589,-11.520,-0.560,-44.800,-7.000
590,-11.540,-0.561,-44.800,-7.000
591,-11.560,-0.562,-44.800,-7.000
592,-11.580,-0.562,-44.800,-7.000
593,-11.599,-0.563,-44.800,-7.000
594,-11.619,-0.564,-44.800,-7.000
595,-11.639,-0.565,-44.800,-7.000
596,-11.659,-0.565,-44.800,-7.000
597,-11.679,-0.566,-44.800,-7.000
598,-11.699,-0.567,-44.800,-7.000
599,-11.718,-0.568,-44.800,-7.000
600,-11.738,-0.569,-44.800,-7.000
601,-11.758,-0.569,-44.800,-7.000
602,-11.778,-0.570,-44.800,-7.000
603,-11.798,-0.571,-44.800,-7.000
604,-11.818,-0.572,-44.800,-7.000
605,-11.837,-0.572,-44.800,-7.000
606,-11.857,-0.573,-44.800,-7.000
607,-11.877,-0.574,-44.800,-7.000
608,-11.897,-0.575,-44.800,-7.000
609,-11.917,-0.576,-44.800,-7.000
610,-11.937,-0.576,-44.800,-7.000
