episode,reward,avg50,steps,done_reason,epsilon,loss
400,1057.110,710.955,2846,goal,0.0602,7.01326
401,480.455,701.540,2002,collision,0.0598,5.17991
402,628.959,702.319,1203,goal,0.0594,5.25528
403,914.226,689.166,2074,goal,0.0590,8.45678
404,333.419,687.901,594,goal,0.0585,5.37409
405,362.818,677.759,1118,collision,0.0581,6.33283
406,440.046,685.296,1166,goal,0.0577,5.19820
407,931.679,688.273,3002,collision,0.0573,6.85943
408,1196.989,711.813,2819,goal,0.0569,7.01291
409,782.515,710.443,1665,goal,0.0565,8.66170
410,783.008,724.545,3002,stuck,0.0561,6.27813
411,154.411,700.948,1024,collision,0.0557,8.32740
412,51.552,678.733,893,stuck,0.0553,5.62686
413,347.856,665.255,1242,collision,0.0550,7.07804
414,903.883,678.486,2150,goal,0.0546,9.03266
415,337.373,677.667,1683,stuck,0.0542,5.42748
416,736.557,670.250,4232,stuck,0.0538,6.33776
417,1201.873,691.868,2680,goal,0.0534,7.03835
418,565.363,687.678,3172,stuck,0.0531,6.58011
419,279.314,676.826,238,goal,0.0527,13.74050
420,-321.195,647.038,1439,stuck,0.0523,6.67703
421,-6.819,643.958,940,stuck,0.0520,6.08027
422,1335.550,656.447,3186,goal,0.0516,7.25171
423,-139.456,629.442,1946,stuck,0.0512,5.20441
424,711.395,631.154,1403,goal,0.0509,5.51545
425,710.878,622.063,1600,goal,0.0505,7.87625
426,327.713,618.482,378,goal,0.0502,10.11716
427,622.913,609.365,1417,goal,0.0498,5.70959
428,-17.734,611.023,773,stuck,0.0495,4.52385
429,402.079,596.896,1020,goal,0.0491,6.68342
430,153.041,587.095,1792,stuck,0.0488,8.87899
431,90.802,564.741,484,collision,0.0484,8.92499
432,23.891,542.186,844,stuck,0.0481,6.84285
433,-19.942,531.290,4,collision,0.0478,0.20498
434,372.061,528.386,1984,stuck,0.0474,6.91496
435,724.431,523.914,2215,collision,0.0471,5.09700
436,794.174,510.155,1828,goal,0.0468,5.52629
437,1187.047,519.909,2744,goal,0.0464,7.43295
438,1325.897,530.224,3056,goal,0.0461,6.21034
439,1129.337,539.495,3364,goal,0.0458,5.33172
440,519.532,532.815,2092,stuck,0.0455,6.70892
441,1026.622,541.547,2328,goal,0.0451,7.77045
442,-60.490,538.598,862,stuck,0.0448,8.30274
443,315.321,516.748,1081,collision,0.0445,8.76093
444,210.952,507.407,668,collision,0.0442,9.43408
445,1058.339,515.811,5186,stuck,0.0439,6.72243
446,1815.227,549.990,5588,goal,0.0436,7.70232
447,337.380,549.252,503,goal,0.0433,3.73500
448,214.913,546.468,812,collision,0.0430,4.67879
449,1159.617,569.858,2714,goal,0.0427,7.40704
450,450.688,557.729,1070,goal,0.0424,7.33700
451,510.990,558.340,2175,collision,0.0421,8.31555
452,307.720,551.915,2588,stuck,0.0418,5.94733
453,518.040,543.991,1106,goal,0.0415,6.54275
454,26.249,537.848,887,stuck,0.0412,7.07311
455,342.883,537.449,1824,stuck,0.0409,8.25488
456,485.457,538.357,1076,goal,0.0406,5.85916
457,-334.999,513.024,604,collision,0.0403,6.91293
458,-454.095,480.002,1475,stuck,0.0401,6.42550
459,1308.619,490.524,3079,goal,0.0398,8.71064
460,793.850,490.741,1928,goal,0.0395,7.51462
461,893.118,505.515,1892,goal,0.0392,11.23032
462,673.464,517.954,2938,stuck,0.0390,6.76853
463,432.181,519.640,697,goal,0.0387,9.52001
464,464.473,510.852,802,goal,0.0384,5.25088
465,88.627,505.877,1549,collision,0.0381,6.62891
466,1041.506,511.976,2365,goal,0.0379,6.11035
467,704.015,502.019,1461,goal,0.0376,5.62092
468,446.773,499.647,640,goal,0.0373,6.15892
469,948.092,513.022,2172,goal,0.0371,9.97984
470,-22.931,518.988,758,stuck,0.0368,5.43710
471,468.386,528.492,2148,stuck,0.0366,7.93188
472,1157.740,524.936,2884,goal,0.0363,8.80475
473,1499.864,557.722,3854,goal,0.0361,6.54950
474,477.354,553.041,1653,collision,0.0358,7.45811
475,1154.533,561.914,2775,goal,0.0356,6.74892
476,202.359,559.407,1309,stuck,0.0353,10.50223
477,553.847,558.026,985,goal,0.0351,7.46544
478,501.709,568.415,943,goal,0.0348,7.18361
479,686.168,574.097,1566,goal,0.0346,7.56995
480,-170.656,567.623,1708,stuck,0.0343,6.10896
481,78.752,567.382,1862,stuck,0.0341,11.08212
482,371.787,574.340,2779,stuck,0.0338,10.00721
483,625.115,587.241,1335,goal,0.0336,8.15032
484,1435.801,608.515,5181,goal,0.0334,8.16512
485,-1.341,594.000,889,stuck,0.0331,7.03482
486,374.998,585.617,1219,collision,0.0329,7.79703
487,-51.784,560.840,600,stuck,0.0327,12.51168
488,360.573,541.533,860,goal,0.0325,10.55979
489,886.304,536.673,1972,goal,0.0322,8.63777
490,1.472,526.312,687,stuck,0.0320,4.71997
491,9.113,505.961,992,stuck,0.0318,5.18618
492,46.087,508.093,1103,stuck,0.0316,6.82383
493,286.675,507.520,350,goal,0.0313,5.13271
494,374.423,510.789,516,goal,0.0311,10.16659
495,1547.524,520.573,4148,goal,0.0309,8.67249
496,473.022,493.729,786,goal,0.0307,8.88932
497,601.438,499.010,1162,goal,0.0305,6.41638
498,494.066,504.593,2125,collision,0.0303,9.07027
499,197.235,485.346,925,collision,0.0300,7.58170
500,508.020,486.492,936,goal,0.0298,9.41737
501,-159.585,473.081,1902,stuck,0.0296,9.42851
502,-569.680,455.533,3177,stuck,0.0294,9.46809
503,-1678.584,411.600,744,collision,0.0292,7.51439
504,853.260,428.140,3981,collision,0.0290,8.90428
505,70.442,422.692,589,collision,0.0288,8.30958
506,371.869,420.420,1184,collision,0.0286,7.89644
507,534.368,437.807,1856,collision,0.0284,8.26892
508,1003.557,466.960,2302,goal,0.0282,7.75046
509,1021.736,461.223,2216,goal,0.0280,7.20756
510,1318.164,471.709,3105,goal,0.0278,9.46717
511,113.133,456.109,540,collision,0.0276,9.37054
512,171.744,446.075,1154,stuck,0.0274,6.77779
513,914.805,455.727,3435,stuck,0.0272,8.91072
514,627.098,458.980,1475,goal,0.0270,4.10161
515,398.052,465.168,659,goal,0.0268,9.26474
516,508.367,454.506,1470,collision,0.0267,7.20587
517,311.822,446.662,1623,stuck,0.0265,8.80783
518,1070.256,459.131,2467,goal,0.0263,5.90957
519,216.914,444.508,788,collision,0.0261,6.52185
520,1019.281,465.352,4412,stuck,0.0259,7.55722
521,-51.304,454.958,120,collision,0.0257,6.60689
522,1067.382,453.151,2654,goal,0.0256,8.89186
523,865.136,440.457,1925,goal,0.0254,6.21392
524,-32.752,430.254,16,rollover,0.0252,25.22702
525,116.064,409.485,1009,stuck,0.0250,6.89905
526,684.017,419.118,1631,goal,0.0248,8.23394
527,1109.475,430.231,2635,goal,0.0247,9.05500
528,29.917,420.795,374,collision,0.0245,9.28255
529,1177.335,430.618,2853,goal,0.0243,7.45325
530,312.414,440.280,1040,collision,0.0242,5.86544
531,94.263,440.590,1390,stuck,0.0240,7.80669
532,725.280,447.660,1529,goal,0.0238,9.68811
533,1125.567,457.669,2974,goal,0.0237,9.62129
534,692.934,442.811,1479,goal,0.0235,10.32972
535,732.228,457.483,2937,goal,0.0233,8.75076
536,34.370,450.670,802,stuck,0.0232,8.50361
537,59.357,452.893,1168,stuck,0.0230,9.75169
538,-15.276,445.376,5,collision,0.0228,0.20774
539,237.865,432.407,181,goal,0.0227,16.34179
540,63.753,433.653,1500,collision,0.0225,7.56914
541,-262.265,428.225,1677,stuck,0.0224,10.14915
542,1139.390,450.091,2760,goal,0.0222,9.68698
543,538.681,455.132,901,goal,0.0221,10.50434
544,124.825,450.140,1133,stuck,0.0219,6.22543
545,287.009,424.929,1139,collision,0.0217,7.07022
546,-73.093,414.007,513,collision,0.0216,8.76933
547,114.517,404.269,1047,stuck,0.0214,8.96380
548,447.872,403.345,684,goal,0.0213,9.77241
549,303.043,405.461,899,collision,0.0211,8.77313
550,-152.147,392.258,381,collision,0.0210,6.03927
551,560.585,406.661,1099,goal,0.0208,5.82079
552,22.830,418.511,917,stuck,0.0207,9.66361
553,470.798,461.499,1573,collision,0.0206,6.63565
554,459.543,453.624,2047,collision,0.0204,9.02848
555,-21.254,451.791,17,rollover,0.0203,23.71017
556,414.123,452.636,603,goal,0.0201,11.98055
557,32.371,442.596,826,stuck,0.0200,7.31190
558,331.705,429.159,542,goal,0.0198,7.58225
559,123.805,411.200,1079,stuck,0.0197,5.68451
560,112.237,387.081,1025,stuck,0.0196,7.53450
561,1201.938,408.858,4357,collision,0.0194,10.37539
562,918.212,423.787,3308,goal,0.0193,8.06251
563,933.214,424.155,2114,goal,0.0192,7.64774
564,255.864,416.730,1471,stuck,0.0190,6.52033
565,287.119,414.512,1036,collision,0.0189,6.79484
566,-132.275,401.699,737,collision,0.0188,6.80388
567,148.490,398.432,535,collision,0.0186,10.79209
568,432.458,385.676,745,goal,0.0185,8.71772
569,643.513,394.208,1304,goal,0.0184,11.03471
570,426.175,382.346,1930,stuck,0.0182,9.26674
571,507.336,393.519,1481,collision,0.0181,7.09139
572,1145.193,395.075,2786,goal,0.0180,9.36361
573,1013.892,398.050,2392,goal,0.0179,10.68575
574,285.733,404.420,355,goal,0.0177,8.96794
575,510.683,412.312,2025,collision,0.0176,6.95759
576,1120.090,421.034,2691,goal,0.0175,9.03732
577,334.899,405.542,1900,stuck,0.0174,8.16727
578,842.536,421.795,2373,collision,0.0172,6.71783
579,132.039,400.889,906,goal,0.0171,9.80802
580,1250.304,419.647,3079,goal,0.0170,8.18482
581,-34.488,417.072,22,collision,0.0169,0.32195
582,937.381,421.314,2061,goal,0.0168,10.44596
583,93.439,400.671,968,stuck,0.0166,10.15152
584,-417.089,378.471,2688,collision,0.0165,10.07560
585,1272.998,389.286,2858,goal,0.0164,10.33388
586,420.862,397.016,646,goal,0.0163,4.88545
587,-111.588,393.597,2499,stuck,0.0162,9.37352
588,604.851,405.999,2361,collision,0.0161,6.99925
589,478.705,410.816,1276,goal,0.0160,9.83104
590,30.581,410.153,1121,stuck,0.0159,7.08419
591,889.968,433.197,1955,goal,0.0157,8.77319
592,491.896,420.248,853,goal,0.0156,10.87992
593,769.827,424.871,1666,goal,0.0155,7.83232
594,-21.492,421.944,53,collision,0.0154,0.83397
595,387.421,423.952,614,goal,0.0153,10.49423
596,-3.487,425.345,188,collision,0.0152,13.19199
597,42.490,423.904,252,collision,0.0151,9.35391
598,810.165,431.150,1634,goal,0.0150,6.14554
599,1478.889,454.667,3978,goal,0.0149,8.38222
600,743.870,472.587,3424,stuck,0.0148,8.72108
601,66.329,462.702,544,collision,0.0147,7.27343
602,1019.739,482.640,2215,goal,0.0146,7.99188
603,830.778,489.840,1755,goal,0.0145,9.84513
604,266.075,485.970,878,goal,0.0144,7.27175
605,-54.246,485.311,1266,stuck,0.0143,13.27841
606,106.257,479.153,1436,stuck,0.0142,7.75391
607,444.072,487.387,982,goal,0.0141,8.47246
608,904.124,498.836,3164,collision,0.0140,9.96510
609,807.350,512.507,2276,goal,0.0139,6.92214
610,762.145,525.505,2343,collision,0.0138,9.52928
611,365.437,508.775,489,goal,0.0137,8.08829
612,0.334,490.417,1127,collision,0.0136,8.58743
613,358.634,478.926,655,goal,0.0135,7.57502
614,884.762,491.503,2161,goal,0.0134,10.72870
615,714.968,500.060,1545,goal,0.0133,7.96918
616,594.760,514.601,2351,stuck,0.0132,9.83247
617,196.043,515.552,786,collision,0.0131,8.07966
618,218.484,511.273,814,collision,0.0130,9.64217
619,762.350,513.649,1498,goal,0.0129,7.07974
620,287.196,510.870,1673,stuck,0.0128,13.14069
621,9.871,500.921,1545,stuck,0.0127,8.87145
622,7.220,478.161,349,collision,0.0127,9.18669
623,956.671,477.017,2171,goal,0.0126,9.57308
624,1047.039,492.243,2477,goal,0.0125,9.18648
625,750.361,497.036,2466,collision,0.0124,8.16297
626,297.288,480.580,2104,collision,0.0123,12.64708
627,164.879,477.180,794,collision,0.0122,8.68878
628,578.244,471.894,1972,collision,0.0121,8.32228
629,818.500,485.623,1748,goal,0.0121,8.83156
630,1411.368,488.845,3326,goal,0.0120,8.03608
631,589.203,501.318,1657,collision,0.0119,6.55251
632,112.389,484.819,1303,stuck,0.0118,9.05430
633,646.660,495.883,2014,collision,0.0117,8.64063
634,305.535,510.335,1948,collision,0.0116,8.43017
635,104.436,486.964,429,collision,0.0116,9.08884
636,200.848,482.564,877,collision,0.0115,11.16561
637,910.203,503.000,2046,goal,0.0114,9.48076
638,419.421,499.291,1305,collision,0.0113,6.83789
639,740.448,504.526,1512,goal,0.0112,7.66174
640,96.879,505.852,374,collision,0.0112,3.08340
641,79.202,489.637,360,collision,0.0111,5.37303
642,108.295,481.965,906,collision,0.0110,9.41360
643,705.333,480.675,1427,goal,0.0109,6.38946
644,311.301,487.331,1964,collision,0.0108,8.11998
645,248.644,484.555,1410,stuck,0.0108,6.10469
646,94.322,486.511,988,stuck,0.0107,10.92465
647,83.295,487.327,1444,stuck,0.0106,7.23171
648,474.014,480.604,3144,collision,0.0105,7.29464
649,922.952,469.486,3746,goal,0.0105,8.03647
650,508.985,464.788,2144,stuck,0.0104,8.33837
651,328.942,470.040,500,goal,0.0103,6.53387
652,169.284,453.031,657,collision,0.0103,10.64773
653,404.036,444.496,1249,collision,0.0102,7.94338
654,113.297,441.441,381,collision,0.0101,5.79290
655,325.098,449.028,468,goal,0.0100,6.41792
656,571.305,458.329,1383,goal,0.0100,7.06543
657,435.484,458.157,747,goal,0.0100,7.66619
658,37.737,440.829,906,stuck,0.0100,4.84315
659,800.706,440.696,1759,goal,0.0100,8.31634
660,624.144,437.936,2409,collision,0.0100,6.93418
661,-723.964,416.148,1022,stuck,0.0100,8.56100
662,679.209,429.726,1440,goal,0.0100,7.84631
663,305.158,428.656,985,collision,0.0100,9.69572
664,1089.303,432.747,2555,goal,0.0100,8.76462
665,-558.358,407.280,771,stuck,0.0100,10.29776
666,1551.911,426.423,3831,goal,0.0100,9.79040
667,542.247,433.347,945,goal,0.0100,4.08348
668,891.562,446.809,1933,goal,0.0100,7.90589
669,1284.419,457.250,3086,goal,0.0100,9.20723
670,473.450,460.975,2429,stuck,0.0100,8.88852
671,1167.600,484.130,2671,goal,0.0100,9.90702
672,824.052,500.467,1834,goal,0.0100,8.35713
673,986.972,501.073,2452,goal,0.0100,7.23773
674,10.337,480.339,170,collision,0.0100,12.35361
675,21.970,465.771,606,collision,0.0100,7.56859
676,153.960,462.904,1219,stuck,0.0100,8.14142
677,559.651,470.800,1065,goal,0.0100,10.38381
678,52.769,460.290,2451,stuck,0.0100,8.86932
679,303.845,449.997,337,goal,0.0100,7.26007
680,129.301,424.356,1059,stuck,0.0100,8.19056
681,800.323,428.578,1671,goal,0.0100,7.45535
682,51.149,427.353,406,collision,0.0100,3.52196
683,-6.125,414.298,794,stuck,0.0100,4.90814
684,170.761,411.602,1201,stuck,0.0100,7.02865
685,223.634,413.986,324,goal,0.0100,11.69759
686,274.852,415.466,913,collision,0.0100,11.89684
687,126.157,399.785,492,collision,0.0100,8.84165
688,423.647,399.870,626,goal,0.0100,13.13911
689,1255.930,410.180,2769,goal,0.0100,7.61222
690,518.380,418.610,1694,collision,0.0100,7.17647
691,604.069,429.107,1196,goal,0.0100,14.87781
692,580.070,438.542,1899,collision,0.0100,9.67889
693,417.954,432.795,975,goal,0.0100,9.21837
694,911.045,444.790,2089,goal,0.0100,8.25962
695,96.942,441.756,1658,collision,0.0100,7.46898
696,1706.254,473.994,4195,goal,0.0100,9.63061
697,-427.168,463.785,1200,stuck,0.0100,8.65780
698,492.626,464.157,3281,stuck,0.0100,7.86747
699,109.927,447.897,474,collision,0.0100,11.37331
700,260.301,442.923,1724,stuck,0.0100,9.16835
701,1463.846,465.621,3597,goal,0.0100,8.61564
702,1212.305,486.482,2651,goal,0.0100,10.30711
703,1390.067,506.202,3283,goal,0.0100,8.46687
704,153.291,507.002,1223,stuck,0.0100,11.55324
705,94.716,502.395,836,collision,0.0100,8.75081
706,924.749,509.463,2222,goal,0.0100,5.91062
707,920.260,519.159,1938,goal,0.0100,7.60419
708,259.868,523.602,437,goal,0.0100,8.62578
709,1029.759,528.183,2638,goal,0.0100,7.58827
710,434.894,524.398,723,goal,0.0100,7.97790
711,89.715,540.671,620,collision,0.0100,6.77799
712,-62.530,525.836,972,stuck,0.0100,7.99157
713,684.480,533.423,1373,goal,0.0100,6.43402
714,667.546,524.988,1349,goal,0.0100,10.60921
715,1140.877,558.972,2548,goal,0.0100,7.19983
716,110.811,530.150,430,collision,0.0100,7.95718
717,451.300,528.331,756,goal,0.0100,10.45607
718,-575.401,498.992,1705,stuck,0.0100,9.82951
719,468.749,482.679,1860,collision,0.0100,7.70734
720,28.184,473.773,319,collision,0.0100,4.53515
721,107.036,452.562,1140,stuck,0.0100,10.05941
722,716.918,450.419,2409,collision,0.0100,9.03216
723,452.219,439.724,709,goal,0.0100,9.54737
724,996.740,459.452,2514,goal,0.0100,9.45326
725,300.886,465.031,1182,collision,0.0100,7.03144
726,262.764,467.207,761,collision,0.0100,9.65878
727,1427.438,484.563,3351,goal,0.0100,6.23118
728,565.261,494.812,1015,goal,0.0100,8.44879
729,-693.477,474.866,743,stuck,0.0100,7.42913
730,1670.285,505.686,3900,goal,0.0100,7.66923
731,-956.913,470.541,606,collision,0.0100,7.21817
732,359.465,476.707,1023,collision,0.0100,10.44438
733,262.905,482.088,1134,collision,0.0100,5.76563
734,257.490,483.822,1539,stuck,0.0100,6.90919
735,-474.321,469.863,1305,stuck,0.0100,7.21991
736,822.817,480.823,1775,goal,0.0100,9.12050
737,465.509,487.610,813,goal,0.0100,2.69141
738,468.418,488.505,1764,goal,0.0100,6.92530
739,99.561,465.378,1290,stuck,0.0100,7.84979
740,129.402,457.598,532,collision,0.0100,10.33178
741,800.350,461.524,1699,goal,0.0100,7.92403
742,332.915,456.581,613,goal,0.0100,6.15474
743,1215.077,472.523,2934,goal,0.0100,7.52797
744,660.706,467.516,2566,collision,0.0100,7.27020
745,1101.867,487.615,2705,goal,0.0100,7.83350
746,775.800,469.006,1768,goal,0.0100,8.51646
747,-25.257,477.044,652,stuck,0.0100,8.87385
748,407.702,475.346,668,goal,0.0100,4.18334
749,252.483,478.197,948,collision,0.0100,9.03256
750,66.303,474.317,959,stuck,0.0100,7.73853
751,103.743,447.115,1296,stuck,0.0100,6.56252
752,731.247,437.493,2099,collision,0.0100,7.94935
753,139.158,412.475,807,collision,0.0100,9.34877
754,21.595,409.841,468,collision,0.0100,5.61891
755,-20.000,407.547,1,collision,0.0100,0.04844
756,617.450,401.401,1492,goal,0.0100,8.09517
757,46.703,383.930,629,collision,0.0100,10.79290
758,1525.016,409.233,3571,goal,0.0100,6.10913
759,136.737,391.372,1253,stuck,0.0100,6.99542
760,892.782,400.530,2689,goal,0.0100,6.69434
761,344.317,405.622,1686,stuck,0.0100,10.36143
762,1015.051,427.174,2557,goal,0.0100,8.62701
763,120.954,415.903,421,collision,0.0100,8.07078
764,432.112,411.195,661,goal,0.0100,12.51578
765,-23.673,387.904,741,stuck,0.0100,11.19543
766,217.624,390.040,2174,stuck,0.0100,7.38493
767,867.898,398.372,1859,goal,0.0100,8.46312
768,937.393,428.628,2064,goal,0.0100,9.04806
769,1488.831,449.029,4239,goal,0.0100,6.78473
770,246.501,453.396,1555,collision,0.0100,7.77320
771,1052.255,472.300,2312,goal,0.0100,8.75141
772,202.686,462.016,1306,stuck,0.0100,6.56577
773,167.739,456.326,1247,stuck,0.0100,7.33687
774,1096.034,458.312,2393,goal,0.0100,8.54394
775,328.877,458.872,451,goal,0.0100,13.69288
776,799.205,469.600,1647,goal,0.0100,8.89757
777,-54.840,439.955,600,stuck,0.0100,9.40517
778,270.492,434.060,311,goal,0.0100,10.52836
779,333.102,454.591,1699,stuck,0.0100,6.78880
780,148.142,424.148,1689,stuck,0.0100,8.60793
781,636.507,456.017,1354,goal,0.0100,6.56242
782,1092.208,470.671,2718,goal,0.0100,7.55222
783,413.300,473.679,639,goal,0.0100,7.35080
784,465.764,477.845,2249,stuck,0.0100,8.54085
785,678.479,500.901,1298,goal,0.0100,7.20655
786,1239.621,509.237,4419,stuck,0.0100,10.55797
787,1646.897,532.865,4591,collision,0.0100,7.18072
788,-8.246,523.331,141,collision,0.0100,8.96705
789,1244.943,546.239,3463,collision,0.0100,7.79430
790,289.250,549.436,2227,stuck,0.0100,7.54592
791,252.365,538.476,1453,stuck,0.0100,8.76798
792,435.108,540.520,816,goal,0.0100,7.46002
793,468.083,525.580,1974,stuck,0.0100,8.38716
794,592.448,524.215,1197,goal,0.0100,6.58524
795,-47.381,501.230,650,stuck,0.0100,5.51027
796,542.604,496.566,2069,goal,0.0100,8.91421
797,434.433,505.760,2075,stuck,0.0100,6.98205
798,428.109,506.168,1311,collision,0.0100,7.92524
799,478.504,510.689,867,goal,0.0100,6.23496
800,199.740,513.357,1847,stuck,0.0100,8.72271
